Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM 1K,LSRAM 18K,Chip Globals,PLL,DLL,Transceiver Lanes,Transceiver PCIe
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[0].u_dqsw_flags/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[0].u_dqsw_flags/noise_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[0].u_dqsw_flags/transition_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].dqsw_trainer/Primitives,163,61,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw270_flags/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw270_flags/noise_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw270_flags/transition_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw_flags/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw_flags/noise_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk2[1].u_dqsw_flags/transition_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/genblk3[0].bclk_trainer/Primitives,69,50,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/u_cmd_flags/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/u_cmd_flags/noise_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/TRN_CLK/u_cmd_flags/transition_detect/Primitives,1,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/ddr4_vref_trainer/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/TIP_CTRL_BLK/u_write_callibrator/Primitives,202,86,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_TRAINING_0/COREDDR_TIP_INT_U/ddr_init_iterator/Primitives,40,29,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/IOD_WE_N/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_0_IOD_DM/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_0_IOD_DQ/Primitives,0,0,0,0,8,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_0_IOD_DQS/Primitives,0,0,0,0,0,1,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_1_IOD_DM/Primitives,0,0,0,0,1,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_1_IOD_DQ/Primitives,0,0,0,0,8,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/LANE_1_IOD_DQS/Primitives,0,0,0,0,0,1,0,0,0,0,0,0,0
PF_DDR3_SS_0/DDRPHY_BLK_0/Primitives,0,1,0,0,3,1,0,0,1,0,0,0,0
PF_DDR3_SS_0/DLL_0/Primitives,0,0,0,0,0,0,0,0,0,0,1,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_2/MSC_i_3/MSC_i_4/MSC_i_5/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_2/MSC_i_3/Primitives,410,88,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_2/Primitives,5,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_262/MSC_i_263/Primitives,0,1,0,0,0,0,0,0,1,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_111/Primitives,128,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_112/Primitives,3,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_114/MSC_i_115/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_114/MSC_i_116/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_114/Primitives,5,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_117/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_118/MSC_i_119/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/MSC_i_118/Primitives,3,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_113/Primitives,25,23,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_121/MSC_i_122/IcgKqdfcvp4tFEcAzeqwDdu3tGe0kDKn7qbLqcKE3Fys6sg4xghAorsnjl4gsm2rJq3FisaLKL46Ispw386gGqzi1BJo4BpJvEthhiEqnlxba/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_121/MSC_i_122/IcgKqdfcvp4tFEcAzeqwDdu3tGe0kDKn7qbLqcKE3Fys6sg4xghAorsnjl4gsm2rJq3FisaLKL46Ispw386gGqzi1BJo4BpJvEthhiEqnlxbb/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_121/MSC_i_122/Primitives,39,19,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_121/Primitives,32,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_123/Primitives,95,181,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_126/MSC_i_127/Primitives,127,188,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_126/Primitives,28,24,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovl6/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovl7/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovl8/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovl9/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovlA/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/MSC_i_125/MSC_i_128/IhL8LyjC7v4iyovlB/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/MSC_i_124/Primitives,41,12,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_120/Primitives,88,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/IgrEg2DIvBJD2E8phyzEl7etfca8cfvsFwjb2dwq/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/MSC_i_130/Primitives,0,7,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/MSC_i_131/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/MSC_i_132/Primitives,73,39,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/MSC_i_133/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_129/Primitives,884,602,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_135/MSC_i_136/MSC_i_137/Primitives,8,7,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_135/MSC_i_136/Primitives,27,13,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_141/Primitives,3,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_143/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_144/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_145/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_146/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_147/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_148/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_149/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_150/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_151/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_152/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/MSC_i_142/MSC_i_153/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_140/Primitives,10,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_154/Primitives,286,397,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_156/Primitives,6,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_158/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_159/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_160/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_161/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_162/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_163/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_164/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_165/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_166/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_167/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/MSC_i_157/MSC_i_168/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/MSC_i_155/Primitives,10,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_139/Primitives,46,24,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_138/MSC_i_169/Primitives,0,0,252,252,0,0,0,7,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_173/Primitives,3,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_175/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_176/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_177/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_178/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_179/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_180/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_181/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_182/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_183/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_184/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/MSC_i_174/MSC_i_185/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_172/Primitives,10,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_186/Primitives,110,125,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_188/Primitives,6,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_190/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_191/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_192/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_193/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_194/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_195/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_196/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_197/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_198/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_199/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/MSC_i_189/MSC_i_200/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/MSC_i_187/Primitives,10,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_171/Primitives,59,24,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_170/MSC_i_201/Primitives,0,0,108,108,0,0,0,3,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_202/MSC_i_203/MSC_i_204/Primitives,144,209,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_202/MSC_i_203/Primitives,50,41,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_202/MSC_i_205/Primitives,0,0,72,72,0,0,0,2,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_209/Primitives,2,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_210/MSC_i_211/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_210/MSC_i_212/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_210/MSC_i_213/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_210/MSC_i_214/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/MSC_i_210/MSC_i_215/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_208/Primitives,4,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_216/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
